created_at,username,full_text,favorite_count,quote_count,reply_count,retweet_count,label sentimen
Sat Nov 23 23:10:52 +0000 2024,gangsterrandom,@StefanAntonio__ @prabowo Biang kerok dari kenaikan pajak ini adalah beaya program wowo yaitu makan siang gratis bayar gaji anggota kabinet yg gemuk bayar utang negara yg bunganya menumpuk sedangkan investor yg masuk seret. Semua itu dananya drmana klo gk meres rakyat drmana dapat masukannya,5,0,1,1,negatif
Sat Nov 23 22:31:40 +0000 2024,DavinMboir,@Heraloebss @prabowo Tidak ada makan siang gratis apakah negara yg invest ke Indonesia gak minta benefit sesuatu terhadap bangsa ini? hal di balik layar ini yg harus di kuak,0,0,0,0,negatif
Sat Nov 23 16:30:47 +0000 2024,wenas_s,@BANGSAygSUJUD @prabowo @99propaganda @florieliciouss @Ndons_Back @are_inismyname @tonybulumanu @0ctoberR1 @G3nX_files @Kimberley_PS08 @DarekaRendy @FDonghun Mudah mudah dapet utangan supaya anak anak bisa makan siang gratis. Demikian besar pengorbananmu pak.,0,0,0,0,negatif
Sat Nov 23 16:03:36 +0000 2024,Halilintar5758,@Heraloebss @prabowo Pertanyaan'nya itu nyari duit apa ngutang..ambil hartanya para koruptor pak mumpung blm ada yg sampe lari ke antariksa jg kok.. SDA uangnya lari kemana aj telusuri pak..n evaluasi program yg gak urgent termasuk makan siang gratis yg ujungnya ngutang n nyusahin rakyat,0,0,0,0,negatif
Sat Nov 23 16:03:28 +0000 2024,suryo92198,@DS_yantie @kumifigo @Gerindra @prabowo Khan sudah saya bilang anak anak gk butuh sarapan dan makan siang gratis yg mereka butuhkan adalah sekolah dg standardisasi yg sama baiknya dr Sabang sampai Merauke sekolah gratis dari Sabang sampai Merauke...kami akar rumput dah biasa hidup sederhana dan mandiri,4,0,1,1,negatif
Sat Nov 23 12:35:00 +0000 2024,abangendud1,@medusaworm212 @LokalPendaki Udh gak ada solusi semuanya sudah telat. Solusinya hanya 1 hentikan pembangunan yg gak guna seperti IKN. Itu proyek maksa APBN. Udah utang bengkak di tambah bengkak apa lg Prabowo ada proyek Makan siang gratis ini proyek besar bgt. APBN gak mampu klo hrus nompang 2 ini.,1,0,1,0,negatif
Sat Nov 23 07:13:01 +0000 2024,alrezki,@ARSIPAJA Owalah pantesaaann jadi selama ini tu Prabowo sedang tidur too? Btw Anies itu sekarang jabatannya apa sih kok sampai membangunkan Prabowo yang sedang tidur hahahahahah. Eh juga Jokowi sekarang jabatannya apa ko disungging apa kerna bliyo bapak dari wakil presiden aktif Mar?,0,0,0,0,negatif
Sat Nov 23 06:11:08 +0000 2024,sogokirung,@StefanAntonio__ @prabowo Pak Prabowo...kenapa sing bapak takut sekali dan tunduk di di depan jkw....ada apa pak? Bapk ingin semakin melanjutkan keterpurukan NKRI coba tanya ke hati nurani...atas apa yg dilakukan menteri2 bapaak....jangan fokus makan siang gratis....,2,0,0,0,negatif
Sat Nov 23 05:59:55 +0000 2024,PenjagalParpol_,@R3z1mT1ps4n1__ @prabowo Omaigot omaigot. Uang RI dibawa ke LN masuk lagi ke RI dalam bentuk utangan makan siang gratis. Kotor mainnya #RevolusiBasmiOligarki #RevolusiBasmiOligarki,4,0,0,5,negatif
Sat Nov 23 05:41:48 +0000 2024,BustoniFikri4,Saya hanya mengingatkan pak @prabowo : 1.jadilah diri mu sendiri 2.tidak ada pinjaman/bantuan yang gratis dr Negara Asing. 3.proyek IKN Atau Makan Siang Gratis 4.Berhentilah berada diketiak @jokowi 6.Hentikan proyek #DinastiPolitik yg mengancam kesatuan NKRI. #RakyatIndonesia,1,0,0,0,negatif
Sat Nov 23 05:41:10 +0000 2024,PenjagalParpol_,@JaeKodok Allo Pak @prabowo Rakyat butuh pekerjaan dan penghidupan yang layak. Hentikan menghina rakyat dengan makan siang gratis! Usai Bertemu Raja Charles Prabowo Ungkap Inggris Siap Bantu Program Makan Bergizi #RevolusiBasmiOligarki #RevolusiBasmiOligarki https://t.co/s0mcV3T84R,6,1,1,5,netral
Sat Nov 23 05:40:17 +0000 2024,PenjagalParpol_,@R3z1mT1ps4n1__ Pak @prabowo Yang Terhormat. Tolong jangan perdagangkan rakyat. Jangan jadikan rakyat bahan olok2. Rakyat butuh pekerjaan dan penghidupan yang layak. Hentikan menghina rakyat dengan makan siang gratis! #RevolusiBasmiOligarki #RevolusiBasmiOligarki https://t.co/lXrNYGoaJh,9,1,1,6,negatif
Sat Nov 23 04:18:17 +0000 2024,libra_lululu,@pandji YTh Bapak @prabowo Kalau butuh socmed admin baru boleh banget DM saya Pak. Gaji saya pakai makan siang gratis Esina setiap hari aja. ,0,0,0,0,netral
Sat Nov 23 03:01:54 +0000 2024,Zay34562,Rakyat butuh pekerjaan dan penghidupan yang layak. Hentikan menghina rakyat dengan makan siang gratis! Usai Bertemu Raja Charles Prabowo Ungkap Inggris Siap Bantu Program Makan Bergizi #RevolusiBasmiOligarki #RevolusiBasmiOligarki,4,0,0,5,netral
Sat Nov 23 02:31:56 +0000 2024,NaufalFajarSep1,@prabowo Pak Prabowo seumpama perang dunia terjadi apa yang akan terjadi ke Indonesia? Apakah di perebutkan untuk pangkalan dan di ambil minyak nya lagi? Apa makan siang gratis nya masih jalan?,2,0,0,0,netral
Sat Nov 23 02:28:04 +0000 2024,afdhal_bagindo,@Heraloebss @prabowo Tanda investor asing percaya dengan ekonomi Indonesia atau tanda negara lain mau ngasih utang ke Indonesia . Rp 294 T lumayan buat program makan siang gratis yg tidak gratis.,0,0,1,0,positif
Sat Nov 23 01:51:33 +0000 2024,w_i_d_h_i,@mohmahfudmd China/Korsel mengawali kemajuan progresif dgn mengirim puluhan ribu siswa kuliah ke Amerika. Program unggulan pemerintah: pesta makan siang gratis utk anak sekolah sepanjang tahun dengan budget ~1/9 APBN. Mau ngarep apa dgn makan siang gratis ??? @prabowo @gibran_tweet,0,0,0,0,negatif
Sat Nov 23 01:38:32 +0000 2024,Rahadi0816,@democrazymedia Prabowo lagi pusing cari dukungan makan siang gratis dan keringanan hutang,3,0,0,1,negatif
Fri Nov 22 23:44:04 +0000 2024,SitiRom05533469,@kompascom Pak @prabowo elokkah program yg katanya pas kampanye dananya ada tp setelah menjabat jadi kebalikan ke china minta bantuan makan siang gratis ke Inggris minta bantuan makan siang gratis?! Sementara orang orang kaya malah dpt amnesty pajak?,0,0,0,0,negatif
Fri Nov 22 22:24:12 +0000 2024,raspu77in,@prabowo Mana makan siang gratis Ndut?,0,0,1,0,negatif
Fri Nov 22 17:53:52 +0000 2024,tigadewamania,@MARQUEZ__93 @prabowo Kita tunggu aja yang dikuatirkan jangan seperti makan siang gratis dan gaji guru naik,0,0,1,0,negatif
Fri Nov 22 16:48:45 +0000 2024,AgusHerd,Prabowo kelilingan jualan makan siang gratis. Ke Pak Xi Pak Joe ke UK mungkin besok juga di UEA. Itu diplomasi tertinggi Indonesia saat ini ,0,0,1,0,negatif
Fri Nov 22 15:18:12 +0000 2024,abyyysn3,@susipudjiastuti @prabowo Mana ppn mau dinaikan setan emang yang makin kaya makin kaya yang miskin makin miskin bukannya mikir buka lapangan kerja sebesar besarnya wahai pak Prabowo jangan mikirin makan siang gratis Mulu mikirin rakyat mu bisa makan pak,0,0,0,0,negatif
Fri Nov 22 15:06:12 +0000 2024,FitFerry,Masa' sih ke kota Semarang cuma meninjau makan siang gratis di SMKN 7? Jangan-jangan ada agenda lain diduga kampanye terselubung utk pasangan AL-TY. Maklumlah kampanye tinggal sehari lagi elektabilitas masih jeblok walau Jokowi &amp; Prabowo sudah turut berkampanye.,0,0,0,0,negatif
Fri Nov 22 14:23:10 +0000 2024,HABIBIFALS,@kafiradikalis @HettyPraba Prabowo programnye makan siang gratis! Bisa2 nye loe bilang gak ada...,11,0,0,0,negatif
Fri Nov 22 14:17:45 +0000 2024,HABIBIFALS,@kafiradikalis @Tan_Mar3M Ada kok program prabowo Makan Siang Gratis...,5,0,2,0,positif
Fri Nov 22 14:03:44 +0000 2024,MardaniJgMw,@Kodokodar Padahal udah banyak banget berita yang jelasin kalo Negara Kuba sekarang ini krisis pangan karena makan siang gratis https://t.co/qTEAyePotk,427,8,4,70,negatif
Fri Nov 22 14:02:39 +0000 2024,jupiternates,@Sisilkrispi_ Makan siang gratis dari prabowo kak hehe,0,0,0,0,netral
Fri Nov 22 14:01:43 +0000 2024,Zay34562,6. Berbeda dg pernyataan Prabowo ttg program makan siang gratis yg penuh penghayatan keyakinan dan keharusan. Program makan siang gratis bisa saja mengalami nasib yg sama namun diyakini Prabowo berdampak lgsg pd kesejahteraan rakyat miskin. Syahganda) #GantungMatiAguanPIK2 https://t.co/VSDxgqvbwL,0,0,1,0,negatif
Fri Nov 22 13:43:19 +0000 2024,Singo_Yudho5,Uji Coba Makan Siang Bergizi Gratis jenjang SD di kota Mojokerto - Jatim anggarannya Rp 17.500 / kotak Kamis (21/11/2024) menggunakan dana BOS. Hasil audit cost nya cuma Rp 10 ribu / kotak bonus ikannya basi. Selisih potensi dikorupsi sebeaar 45 persen. @prabowo https://t.co/Z0fvOSxegp,1,0,0,0,netral
Fri Nov 22 13:14:27 +0000 2024,gogo74070675957,@BANGSAygSUJUD @prabowo @0ctoberR1 @99propaganda @Alie_Fahnoor @florieliciouss @G3nX_files @FDonghun @Ndons_Back @are_inismyname @Kimberley_PS08 @YoYoAyo17845 Cuma kesana kemari minta pinjaman buat makan siang gratis dan ngemis bangun IKN koq bisa jadi bangsa besar...yang ada perut wowo yg besar,0,0,0,0,negatif
Fri Nov 22 11:21:57 +0000 2024,donecorner,Andai @prabowo @gibran_tweet ngomong wahai rakyatku program makan siang dan susu gratis tunjangan guru terpaksa kami batalkan karena negara sedang tidak baik2 saja dan pembangunan IKN sementara dihentikan kami tidak mampu berhutang lagi. Mohon pengertiannya . Respect !,0,0,0,0,negatif
Fri Nov 22 11:16:20 +0000 2024,Ricky81_Rich,@KompasTV Dengan 11% bansos dan subsidi sudah di berlangsung dari lama. Tambah jadi 12% akan menjadi bentuk dana makan siang gratis program prabowo ya?,0,0,0,0,netral
Fri Nov 22 11:09:06 +0000 2024,DeniimoT85240,@Beritasatu Enak aja PPN naik 12% demi dukung program prabowo loe yang bikin program loe cari aja sendiri biaya buat program prabowo makan siang gratis jangan libatkan rakyat kecil dan rakyat kecil masih bisa cari makan sendiri tanpa program makan siang gratis,0,0,0,0,negatif
Fri Nov 22 10:52:27 +0000 2024,irvanhifa,Kira kira pak @prabowo apa gak malu liat program unggulannya yg digaung-gaungkan selama ini jadi seperti ini? Makan gratis yg gak gratis hanya sekedar mindahin uang ortu masing masing ke anak anak sekolah melalui program makan siang gratis ini karena ortu kena beban pajak 12%.,0,0,1,0,negatif
Fri Nov 22 10:46:10 +0000 2024,wiratamastra,@kompascom Lahhh baru juga berapa hari wakilnya saja nyari panggung sendiri pak prabowo takut larang mulyono cawe² makanya milih lama² aja diluar negeri muter² nyari dana makan siang gratis,0,0,0,0,negatif
Fri Nov 22 10:36:17 +0000 2024,Aswar_kusuma,@FayaAtika @prabowo Perbaiki kualitas pendidikan dan ekonomi rakyat dengan kebijakan pro rakyat .. udah itu aja.. ga oerlu makan siang gratis ..ribet kalo ekonomi rakyat bagus pastilah tiap keluarga bisa memenuhi gizi keluarganya.. setaubsaya ya ..tapi au ah..wakilnya aja fufufafa jd gitu deh,1,0,0,0,negatif
Fri Nov 22 08:59:25 +0000 2024,AmaraP18442,Dengan pemberian makan siang bergizi gratis diharapkan dpt meningkatkan IQ dan kesehatan anak² Indonesia. #IndonesiaEmas #Prabowo https://t.co/VytFNpjDR4,0,0,0,0,netral
Fri Nov 22 08:49:42 +0000 2024,Metro_TV,Presiden Prabowo Subianto menghadiri jamuan santap siang bersama Wakil Perdana Menteri (PM) Inggris Angela Rayner di Lancaster House Kamis (21/11). Presiden Prabowo sempat membahas program Makan Bergizi Gratis (MBG) dengan Rayner. #PresidenPrabowo #PrabowoSubianto https://t.co/bRbbqXqTvf,7,0,1,1,netral
Fri Nov 22 08:25:53 +0000 2024,Little_meong,@kompascom Untungnya pak Prabowo gak pernah ngafir2in orang kalo enggak....makan siang gratis tapi dananya dari orang kafir semua kan sedih nanti tuh yg pada makan,0,0,0,0,negatif
Fri Nov 22 07:13:11 +0000 2024,SelaluMarina,@kementan @prabowo Makan siang gratis dan bergizi,0,0,0,0,netral
Fri Nov 22 06:44:31 +0000 2024,WakandaNM__,@AntiTaipanPIK2 Rakyat butuh pekerjaan dan penghidupan yang layak. Hentikan menghina rakyat dengan makan siang gratis! Usai Bertemu Raja Charles Prabowo Ungkap Inggris Siap Bantu Program Makan Bergizi #GantungMatiAguanPIK2 #GantungMatiAguanPIK2 https://t.co/oa3XpPYNjn,9,1,1,9,netral
Fri Nov 22 06:41:23 +0000 2024,WakandaNM__,@SOlidaritasR2l2 @prabowo Rakyat tidak ingin dijadikan bahan olok2. Dengan alasan rakyat kurang sejahtera lalu dicarikan utangan untuk makan. Rakyat butuh pekerjaan dan penghidupan yang layak. Hentikan menghina rakyat dengan makan siang gratis! #GantungMatiAguanPIK2 #GantungMatiAguanPIK2 https://t.co/b1x6cYhRnO,10,0,1,9,negatif
Fri Nov 22 06:36:36 +0000 2024,andreassnip,Lah padahal kan dari masa kampanye si airlangga udah peringatin kabinet prabowo nanti bakalan naikin ppn jadi 12% wkwk emang rakyat jelata lidahnya langsung melet denger ada program makan siang gratis makan siangnya belom dapet pajaknya udah dinaikin duluan.,0,0,0,0,negatif
Fri Nov 22 06:36:17 +0000 2024,wlaha_sarimbit,@ARSIPAJA tapera... apirasi rakyat utk perumahan gak dpt rumah dananya potong paksa pajak 12%... aspirasi rakyat danai program prabowo makan siang gratis??? tentu tidak luu yg biayain via pajak 12% lalu tax amnesty... gunanya apa?,0,0,1,0,negatif
Fri Nov 22 06:07:14 +0000 2024,SaddamRMCF,Makan siang gratis again week-4 Terimakasih pak @prabowo ️️️️ https://t.co/UL2z0rT5ho,1,0,1,0,positif
Fri Nov 22 05:42:22 +0000 2024,raerst,@hermawan_devina dari makan siang gratis jadi dipajakin~ @prabowo hmmmm~,0,0,0,0,negatif
Fri Nov 22 04:54:38 +0000 2024,NHenryp29864,@FayaAtika @prabowo Walaupun makan siang pake daging rendang ujung2 nya jadi Tai.. beda dengan di GRATIS KAN Pendidikan... Gaji guru2 naik .. Niscaya Indonesia akan maju MAKMUR SDM Bagus2.,2,0,0,0,negatif
Fri Nov 22 03:48:11 +0000 2024,KANGKOMENJKT,@kompascom jadi keliling keliling dunia cari bantuan buat program makan siang gratis ane rasa prabowo ini kejeblos program makan siang gratis itu mungkin saja ide nya mulyono waktu kampanye pilpres ,0,0,0,0,negatif
Fri Nov 22 03:01:12 +0000 2024,dandelion_ivy,@Beritasatu Pemilih 02: anak abah jgn dikasih makan siang gratis Berita: ppn 12% untuk mendanai program presiden prabowo : Okee yg kena ppn 12% khusus untuk penggemar oke gas oke gas aka pemilih 02 aja yaa,0,0,0,0,negatif
Fri Nov 22 02:53:44 +0000 2024,wahyu3181,@BANGSAygSUJUD @prabowo @99propaganda @0ctoberR1 @DarekaRendy @G3nX_files @florieliciouss @yusufagro @tonybulumanu @Kimberley_PS08 @Ndons_Back @satriamadang88 Gara2 Makan siang gratis dr hibah china?,0,0,0,0,negatif
Fri Nov 22 00:00:17 +0000 2024,fajriNB,@Beritasatu Gini pak @prabowo kan sampean yang janji makan siang gratis susu gratis gaji naik.. tapi kok kami yang urunan ? Beban hidup kami udah tinggi setelah bos anda @jokowi 10 tahun sekarang plis lah kasihani kami tolong lahh pak,0,0,0,0,negatif
Thu Nov 21 22:25:56 +0000 2024,SemutMerah2024,2 Alasan Utama ini penyebab utama kenapa ada 25% Rakyat Miskin di Negara kita. Program Pertama Pak @prabowo mestinya bukan Makan Siang Gratis. Makan Siang Gratis harusnya Bonus bukan Program. Tapi Perang terhadap Koruptor. Dan Negara Kuasai ekonomi dan SDA untuk Rakyat. https://t.co/6fJNXydstF,6,0,0,1,netral
Thu Nov 21 16:17:10 +0000 2024,jr_boyke,@KompasTV Nih @kring_pajak @DitjenPajakRI ga berniat pajakin tuh judol? 900 trilyun lho perputarannya. Buat nambahin program makan siang gratis anak2 sekolah di pemerintahan @prabowo membantu skl. ,1,0,0,0,negatif
Thu Nov 21 14:03:53 +0000 2024,manusiasuper80,@Ndons_Back @BANGSAygSUJUD @Cahyo_Cahyo01 @prabowo @99propaganda @florieliciouss @are_inismyname @FDonghun @DarekaRendy @hasanudinsajid @yusufagro @mas_veel @Minietweets_ Topiknya makan siang gratis,0,0,1,0,netral
Thu Nov 21 13:50:49 +0000 2024,prabowo_wishnu,@msaid_didu Buat biayai kabinet gemoy... menteri2 nya pada minta tambah anggaran... makan siang gratis pake ikan asin ma sambel doang katanya... wkwkwkwk,8,0,0,1,negatif
Thu Nov 21 13:18:03 +0000 2024,TerahirPejuang,@FayaAtika @prabowo kan solusinya makan siang gratis biarpun dananya dr antah berantah,1,0,1,0,negatif
Thu Nov 21 12:51:34 +0000 2024,AvaHanabi,@pak_bek @NOTASLIMBOY harta prabowo 2 triliun mah 2 hari bakalan habis kalo dibuat program makan siang gratis,25,0,1,0,positif
Thu Nov 21 12:21:48 +0000 2024,yuth_uf_today,@peacefreedom__ @aik_deathripper @PemkotSmg @prabowo pak dikei makan siang gratis ki koncoku tulung lawuhe ndog balado,0,0,1,0,negatif
Thu Nov 21 12:14:51 +0000 2024,telurmatagajah,@yebamplli @prabowo @gibran_tweet Tl iyan kalo siang kayaknya blom lengkap kalo tagihan makan siang gratis ini ga lewat ,0,0,1,0,negatif
Thu Nov 21 11:21:18 +0000 2024,hizbullah_m,Prabowo: Gaji pejabat dinaikin(?) makan siang gratis(?) Menkeu: pajak naik 1% di 2025(?) Komdigi: Judol peliharaan buat ladang cuan KPK: Diperlemah kenapa sih pemimpin kita ga pernah mikirin cara nambel lubang daripada gedein keran yang masuk ke dalem embernya?,0,0,0,0,negatif
Thu Nov 21 09:38:05 +0000 2024,akangadang1,@detikcom Penglola kantinya bisa diganti sama Tim Sukses Prabowo Gibran pengelola lama pasti di depak seperti di beberapa daerah yg mengelola makan siang gratis dikuasai Tim Suskses dan Relawan,0,0,0,0,negatif
Thu Nov 21 03:13:34 +0000 2024,dedy_maryadi,@prabowo said : tidak ada makan siang gratis,0,0,0,0,netral
Wed Nov 20 05:57:13 +0000 2024,tono14045,Prabowo mencanangkan Makan Bergizi Gratis sejak kampanye. Pada awalnya program ini bernama Makan Siang Gratis. Nama program diganti menjelang pelantikan.,0,0,1,0,netral
Wed Nov 20 05:35:58 +0000 2024,dondongmerah729,@QueenSilence_ @prabowo Pa kabar yg 190 tahun ma makan siang gratis ??? Utang apa utang ,0,0,0,0,negatif
Wed Nov 20 04:32:29 +0000 2024,s_mulyatie,@detikcom @detik_edu @Kemdikdasmen Kalau sudah dijanjikan saat kampanye oleh adik @prabowo ya harus ditepatI Dapat vote mrk krn itu Lebih bagus nepati itu drpd kasih makan siang gratis SMA the haves 08 hrs Batalkan pinjaman makan siang gratis Fokus pd LOKER #batalkanPSNPIK2 https://t.co/iQzsij3zME,0,0,0,0,negatif
Wed Nov 20 04:23:27 +0000 2024,xmedofficial,Turut dukung program makan siang gratis Prabowo-Gibran ini langkah Airin Rachmi Diany di masa mendatang Baca selengkapnya disini https://t.co/sKIelmD2CE https://t.co/FwpdXWwzs2,0,0,0,0,netral
Wed Nov 20 01:48:35 +0000 2024,chameleon_x3,@BANGSAygSUJUD @prabowo @0ctoberR1 @99propaganda @adri_zizie @DarekaRendy @florieliciouss @FDonghun @EricRicaldo @are_inismyname @Ndons_Back @Kimberley_PS08 Kenapa membelalakkan mata bos? Gebrakan apa yg udh dilakukan? China membelalakkan mata liat duit utangan utk makan siang gratis??? https://t.co/PjOZkQuNOT,0,0,0,0,negatif
Wed Nov 20 00:23:11 +0000 2024,herpoernama,@DokterTifa @prabowo emang lagi ngobrol apa tuh bu ? moga2 bukan cuma masalah makan siang gratis ya ?,0,0,0,0,negatif
Tue Nov 19 23:53:52 +0000 2024,vanc1Bozz,Bangsa ini adlh bangsa yg besar shg dihormati oleh bangsa2 lain. Tp buat kasih makan siang gratis aja minta bantuan China &amp; kasih rumah murah utk rakyat hrs ngemis sama cokin properti! Apa gak ada cara yg lebih terhormat hey bos @prabowo ? Nangis bung Karno kalo masih hidup! https://t.co/5SeZ8kXILp,174,5,8,72,negatif
Tue Nov 19 23:19:42 +0000 2024,Siji_10,@prabowo @chrisluxonmp Makan siang gratis https://t.co/XS5UQ5Qsru,0,0,0,0,netral
Tue Nov 19 17:57:04 +0000 2024,imaemaima,@raqilhidayat makan siang gratis prabowo gibran,0,0,0,0,netral
Tue Nov 19 12:46:02 +0000 2024,yulyul_423,Kalau benar Pak Prabowo fokus untuk memperbaiki ekonomi Rakyat program makan siang gratis bukan solusi lebih baik batalkan kenaikan PPN 12% karena kenaikan pajak disaat daya beli lemah akan menambah beban Rakyat. #TolakPPN12Persen https://t.co/uCXgbJzgaH,9,0,2,3,negatif
Tue Nov 19 12:39:51 +0000 2024,patriotiku,@PelatihT1dur China bantu Prabowo ongkosi makan bergizi gratis tapi 'tidak ada makan siang gratis' - Apa 'timbal balik' yang diminta China?,0,0,0,0,negatif
Tue Nov 19 12:07:44 +0000 2024,denikohar620,@kompascom Kekayaan milik siapa sih?yg dia maksud kagak jelas.soal makan siang gratis ini seharusnya anak orang kaya jangan dikasih Pak @prabowo ,0,0,0,0,negatif
Tue Nov 19 11:48:47 +0000 2024,patriotiku,@are_inismyname @Gerindra @Ndons_Back @BANGSAygSUJUD @99propaganda @Kimberley_PS08 @florieliciouss @DarekaRendy @IrawanRommi @temanduit @adri_zizie Hasil kunjungan ke china bukan koruptor yg dibasmi utk mengembalikan uang negara... China bantu Prabowo ongkosi makan bergizi gratis tapi 'tidak ada makan siang gratis' - Apa 'timbal balik' yang diminta China?,0,0,0,0,negatif
